Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
tx_0000AtIDzaMhROl3Twpjdp,20-04-2025,20:09:56,Card payment,Transport for London,🚆,Transport,-2,GBP,-2,GBP,"Travel charge for Sunday, 20 Apr","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-2,
tx_0000AtJhPV0T4ujxRvimoL,21-04-2025,13:14:16,Flex,,,Transfers,-23.97,GBP,-23.97,GBP,Early payment towards The Cinema Society,,,Flex,,-23.97,
tx_0000AtJhTOKJr6h3DDpRJZ,21-04-2025,13:14:58,Flex,,,Transfers,-36,GBP,-36,GBP,Early payment towards Runa,,,Flex,,-36,
tx_0000AtJhYKxDp1dECUNpR3,21-04-2025,13:15:52,Flex,,,Transfers,-62.58,GBP,-62.58,GBP,Extra payment towards Ryanair,,,Flex,,-62.58,
tx_0000AtJhc74lMa2cDs2R9t,21-04-2025,13:16:33,Pot transfer,CCT Pot,,Savings,63,GBP,63,GBP,,,,,,,63
tx_0000AtJhq124d4UTatumFl,21-04-2025,13:19:03,Faster payment,RENAKE A,,Transfers,24,GBP,24,GBP,Monzo-JVXPS,,,Monzo-JVXPS,,,24
tx_0000AtJiQU7ZxGXqsqcCnZ,21-04-2025,13:25:39,Card payment,Klarna,💳,Bills,-34.83,GBP,-34.83,GBP,,,,KLARNA FSUK            LONDON        GBR,,-34.83,
tx_0000AtJibWWjLp743xVbRB,21-04-2025,13:27:39,Card payment,Klarna,💳,Bills,-15.18,GBP,-15.18,GBP,,,,KLARNA FSUK            LONDON        GBR,,-15.18,
tx_0000AtJifZYs0joQ4oA7Gr,21-04-2025,13:28:23,Pot transfer,Holiday Pot,,Savings,100,GBP,100,GBP,,,,,,,100
tx_0000AtLEeBGkEdna1RSvGF,22-04-2025,07:01:24,Card payment,Transport for London,🚆,Transport,-6.4,GBP,-6.4,GBP,"Travel charge for Monday, 21 Apr",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-6.4,
tx_0000AtLm7jbiwSdoDtHA2L,22-04-2025,13:16:30,Faster payment,SAHIL DHAGE,,Income,25,GBP,25,GBP,CHASE,,,CHASE,,,25
tx_0000AtMR30lrnSJcak7cob,22-04-2025,20:55:03,Card payment,Uber,🚖,Transport,0,GBP,0,GBP,Active card check,Aldgate Tower First Floor,,Uber UK Rides          London        GBR,,0,
tx_0000AtMhKkdI8Tep1Dal3y,22-04-2025,23:57:33,Pot transfer,Holiday Pot,,Savings,150,GBP,150,GBP,,,,,,,150
tx_0000AtMhTKYOSxqQk5OMHx,22-04-2025,23:59:06,Flex,,,Transfers,-70,GBP,-70,GBP,Early payment towards Bermondsey Barbers,,,Flex,,-70,
tx_0000AtMlYC1A1vfUPxpV2H,23-04-2025,00:44:48,Flex,,,Transfers,-42.26,GBP,-42.26,GBP,Early payment towards Uber Eats,,,Flex,,-42.26,
tx_0000AtMlaQ1cvC1eNYxwkD,23-04-2025,00:45:12,Flex,,,Transfers,-9.94,GBP,-9.94,GBP,Early payment towards Uber,,,Flex,,-9.94,
tx_0000AtOQR6j1bEU0evEZ5V,23-04-2025,19:57:38,Pot transfer,Holiday Pot,,Savings,150,GBP,150,GBP,,,,,,,150
tx_0000AtOQWCThdbdBoTszOT,23-04-2025,19:58:33,Flex,,,Transfers,-71.88,GBP,-71.88,GBP,Extra payment towards Runa,,,Flex,,-71.88,
tx_0000AtR1jdIRKB11l1VzCj,25-04-2025,02:04:59,Direct Debit,PureGym,,Personal care,-28.99,GBP,-28.99,GBP,4.60038E+15,,,4.60038E+15,,-28.99,
tx_0000AtSAwWNhRKNhP2JbeL,25-04-2025,15:22:52,Faster payment,Apurv Renake,,Transfers,-20,GBP,-20,GBP,Apurv HSBC,,,Apurv HSBC,,-20,
tx_0000AtSKNgX0i0dp2ZZ57Z,25-04-2025,17:08:38,Card payment,Adm Shpk,🏨,Groceries,-21.66,GBP,-2468,ALL,,,,ADM SHPK               SARANDE       ALB,,-21.66,
tx_0000AtU0uNqHbcIT4XDdX0,26-04-2025,12:39:52,Card payment,Komiteti Gjirokaster S,🍸,Entertainment,-13.02,GBP,-1500,ALL,,Rr E Zejtareve Pazari I Vjeter G,,KOMITETI GJIROKASTER S GJIROKASTER   ALB,,-13.02,
tx_0000AtUV9e2MfnJAmawyAr,26-04-2025,18:18:46,Card payment,Burger King,🍔👑,Eating out,-21.96,GBP,-2530,ALL,,"Lagjja Nr.1, Hyrja -1, Sarande",,BURGER KING SARANDE    SARANDE       ALB,,-21.96,
tx_0000AtZpi8WEonwZ3nKQS1,29-04-2025,08:02:40,Card payment,Adrion Bookstore,📚,Entertainment,-11.31,GBP,-1300,ALL,,,,ADRION BOOKSTORE       TIRANE        ALB,,-11.31,
tx_0000AtafI5vx0G3mFDIf69,29-04-2025,17:40:37,Bacs (Direct Credit),Accor Hotels,,Income,1230.19,GBP,1230.19,GBP,2193    01013514,,,2193    01013514,,,1230.19
tx_0000AtafTa5pDDE4eG9A8n,29-04-2025,17:42:41,Faster payment,Atharv Yenpure,,Rent,-525,GBP,-525,GBP,Rent May,,,Rent May,,-525,
tx_0000AtafaDVvYhI7rnyd0L,29-04-2025,17:43:53,Pot transfer,Holiday Pot,,Savings,-700,GBP,-700,GBP,,,,,,-700,
tx_0000AtbFHnbuj0nAqZEvBq,30-04-2025,00:23:56,Faster payment,SAHIL DHAGE,,Income,50,GBP,50,GBP,CHASE,,,CHASE,,,50
tx_0000AtbFUqWvBKogaJ5DNq,30-04-2025,00:26:18,Faster payment,SAHIL DHAGE,,Income,1700,GBP,1700,GBP,CHASE,,,CHASE,,,1700
tx_0000AtbGSzhUDPR8stXhXl,30-04-2025,00:37:10,Pot transfer,CCT Pot,,Savings,-1750,GBP,-1750,GBP,,,,,,-1750,
tx_0000AtbGUnnNRsordSXQQr,30-04-2025,00:37:30,Pot transfer,Holiday Pot,,Savings,300,GBP,300,GBP,,,,,,,300
tx_0000AtbGXQhflE6ksy7ffd,30-04-2025,00:37:58,Pot transfer,Holiday Pot,,Savings,200,GBP,200,GBP,,,,,,,200
tx_0000AtbGlQwvdu9XCrlQAL,30-04-2025,00:40:30,Faster payment,Sahil Dhage,,Transfers,-500,GBP,-500,GBP,Sahil Dhage,,,Sahil Dhage,,-500,
tx_0000AtbiMPuf9mgWm3YujR,30-04-2025,05:49:43,monzo_paid,,,Bills,-7,GBP,-7,GBP,,,,Perks,,-7,
tx_0000AtcF1RulofiXyjIKVm,30-04-2025,11:54:54,Card payment,Transport for London,🚆,Transport,-1.75,GBP,-1.75,GBP,"Travel charge for Tuesday, 29 Apr",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-1.75,
tx_0000AtcILMhPDVkAKXWVlJ,30-04-2025,12:32:55,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AtcIW27U4S3N4ABHVp,30-04-2025,12:34:50,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtcJNySLuKGOJPKEc5,30-04-2025,12:44:35,Card payment,Human Forest,🚗,Transport,-1.48,GBP,-1.48,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-1.48,
tx_0000AtcOSnakEG5IJCsqhN,30-04-2025,13:41:29,Card payment,Paul Crane,🍎,General,-10,GBP,-10,GBP,,,,Paul Crane             Maidstone     GBR,,-10,
tx_0000AtdfCfh9iHp7lyvSkL,01-05-2025,04:02:37,overdraft,,,General,-0.02,GBP,-0.02,GBP,This is the charge for your April 2025 overdraft,,,April overdraft fees,,-0.02,
tx_0000AteFJ3Tpn3mx5SFBtR,01-05-2025,11:08:18,Card payment,Transport for London,🚆,Transport,-1.75,GBP,-1.75,GBP,"Travel charge for Wednesday, 30 Apr",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-1.75,
tx_0000AteT3wnhk0VffgmWqh,01-05-2025,13:42:26,Card payment,Human Forest,🚗,Transport,-6,GBP,-6,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-6,
tx_0000AteT8DpINjdvIxTAZQ,01-05-2025,13:43:13,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AteTHCOH5d5VaFjeTJ,01-05-2025,13:44:50,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtfEujWIXqamoa03jG,01-05-2025,22:38:37,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AtfF5TXOJ7GRH52CGI,01-05-2025,22:40:34,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtgiUxmo4XIykv1If4,02-05-2025,15:44:49,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Atgie83nF8CpK4RmJ0,02-05-2025,15:46:29,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtgmlLuiX9P4v5N0jb,02-05-2025,16:32:36,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AtgmrxiqsJWjv0yKA5,02-05-2025,16:33:48,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Atgn3uu9B3v7lqNNBK,02-05-2025,16:35:57,Faster payment,SAHIL DHAGE,,Income,500,GBP,500,GBP,CHASE,,,CHASE,,,500
tx_0000AthEFvjsb9yP0dU0Lh,02-05-2025,21:40:40,Card payment,Amazon,📦,Shopping,0,GBP,0,GBP,Active card check,,,AMAZON EU              AMAZON.CO.UK  GBR,,0,
tx_0000AthENxTS20mX0Sicqn,02-05-2025,21:42:07,Card payment,Amazon Prime,💻,Shopping,0,GBP,0,GBP,Active card check,,,Amazon Prime           amzn.co.uk/pm GBR,,0,
tx_0000AthJHnk7nY1O6pkPo5,02-05-2025,22:37:02,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AthJRVKP7Q7Z76284w,02-05-2025,22:38:47,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AthKaaAsZNICqgYjY1,02-05-2025,22:51:38,Pot transfer,Holiday Pot,,Savings,-500,GBP,-500,GBP,,,,,,-500,
tx_0000Ati6WnpYeMsZo1QmIc,03-05-2025,07:48:47,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Ati6gcfL11gO72kgdN,03-05-2025,07:50:34,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtiemK7WHDcahMTv4E,03-05-2025,14:12:34,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Atieshz2T08X1nglYf,03-05-2025,14:13:43,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtiqWsCczTULhheew6,03-05-2025,16:24:14,Card payment,Deliveroo,🍝🦘,Eating out,-14.05,GBP,-14.05,GBP,,,,DELIVEROO              +442036999977 GBR,,-14.05,
tx_0000AtiqobGAipccMOWRko,03-05-2025,16:27:26,Pot transfer,Holiday Pot,,Savings,20,GBP,20,GBP,,,,,,,20
tx_0000Atj2wXvaC3zFKXijej,03-05-2025,18:43:20,Pot transfer,CCT Pot,,Savings,147,GBP,147,GBP,,,,,,,147
tx_0000Atj2ylg62chJJYBhJK,03-05-2025,18:43:44,Flex,,,Transfers,-147.05,GBP,-147.05,GBP,Early payment towards Amazon,,,Flex,,-147.05,
tx_0000AtjQAhmgdrgNN3FYG1,03-05-2025,23:03:36,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AtjQHL2VbZPd59zc8o,03-05-2025,23:04:48,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtkAUw2tvImoIZsKC9,04-05-2025,07:42:42,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AtkAbipJTClHbtMRmL,04-05-2025,07:43:55,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtkShoEE66lZ1YkCfJ,04-05-2025,11:06:43,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AtkSt2eWoDM8wgP2I6,04-05-2025,11:08:44,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtkYGMcdEFpGWG7Qx8,04-05-2025,12:08:59,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AtkYMvXOKJblmIHZZa,04-05-2025,12:10:10,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtmcxIFW9Pv9v8wKMD,05-05-2025,12:10:59,Faster payment,Apurv Renake,,Bills,-51,GBP,-51,GBP,Apurv HSBC,,,Apurv HSBC,,-51,
tx_0000Atmczek3UkEgTDexZh,05-05-2025,12:11:24,Pot transfer,Holiday Pot,,Savings,51.52,GBP,51.52,GBP,,,,,,,51.52
tx_0000Atmt5UN6YwJis6Y7aT,05-05-2025,15:11:45,Card payment,Uber,🚖,Transport,-5.99,GBP,-5.99,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,-5.99,
tx_0000AtnVePGrJblUFbe4Nm,05-05-2025,22:23:51,Flex,,,Transfers,-65.93,GBP,-65.93,GBP,Early payment towards Grind,,,Flex,,-65.93,
tx_0000AtnVfw1D2u0e7v2cz4,05-05-2025,22:24:07,Pot transfer,CCT Pot,,Savings,66,GBP,66,GBP,,,,,,,66
tx_0000Atov1FXiLHkrlDji6M,06-05-2025,14:42:49,Card payment,Human Forest,🚗,Transport,-3,GBP,-3,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-3,
tx_0000Atov5ZEV4pyovIuB4U,06-05-2025,14:43:35,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AtovCbGhuJ6m17cFdq,06-05-2025,14:44:52,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtpauKKKLwCgaQUlEn,06-05-2025,22:32:10,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Atpb2UTMW05SMyc7ZR,06-05-2025,22:33:39,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtqdiOngOB3oh696wb,07-05-2025,10:38:20,Card payment,Uber,🚖,Transport,-18.8,GBP,-18.8,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,-18.8,
tx_0000AtqiNbZ8EStZGvy7Ob,07-05-2025,11:30:36,Card payment,Uber,🚖,Transport,-19.79,GBP,-19.79,GBP,,Aldgate Tower First Floor,,UBER   *TRIP           London        GBR,,-19.79,
tx_0000AtqiNoSAJfdfLldEnJ,07-05-2025,11:30:39,Card payment,Uber,🚖,Transport,18.8,GBP,18.8,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,,18.8
tx_0000AtqsDS1ppq0ymq9NuV,07-05-2025,13:20:49,Card payment,Deliveroo,🍝🦘,Eating out,-43.44,GBP,-43.44,GBP,,,,DELIVEROO              +442036999977 GBR,,-43.44,
tx_0000Atr1azFzMHckRAemNm,07-05-2025,15:05:55,Pot transfer,CCT Pot,,Savings,263,GBP,263,GBP,,,,,,,263
tx_0000Atr1kTTSNfNfNEAmO1,07-05-2025,15:07:38,Faster payment,Interlude London Ltd,,Finances,-262.5,GBP,-262.5,GBP,CCT event.,,,CCT event.,,-262.5,
tx_0000Atr4EvurOkgwp6QDwH,07-05-2025,15:35:33,Pot transfer,CCT Pot,,Savings,64,GBP,64,GBP,,,,,,,64
tx_0000Atr4cLIRCXMKxQEPeT,07-05-2025,15:39:47,Pot transfer,CCT Pot,,Savings,136,GBP,136,GBP,,,,,,,136
tx_0000Atr4f6UOi4vtXFe8jj,07-05-2025,15:40:17,Flex,,,Transfers,-28.9,GBP,-28.9,GBP,Early payment towards Passion Hair,,,Flex,,-28.9,
tx_0000Atr4hMxeRHxOGzThzd,07-05-2025,15:40:41,Flex,,,Transfers,-15.2,GBP,-15.2,GBP,Early payment towards TK Maxx,,,Flex,,-15.2,
tx_0000Atr4ii89DYPGAP9G54,07-05-2025,15:40:56,Flex,,,Transfers,-26.99,GBP,-26.99,GBP,Early payment towards Ryanair,,,Flex,,-26.99,
tx_0000Atr4kyZH4f5Gv3pT6X,07-05-2025,15:41:20,Flex,,,Transfers,-28.99,GBP,-28.99,GBP,Early payment towards Ryanair,,,Flex,,-28.99,
tx_0000Atr4mTGMR8Q9DLmbjN,07-05-2025,15:41:36,Flex,,,Transfers,-20,GBP,-20,GBP,Early payment towards British Gas,,,Flex,,-20,
tx_0000Atr4pmz7ZFWbGHDzXd,07-05-2025,15:42:13,Flex,,,Transfers,-0.3,GBP,-0.3,GBP,Early payment towards Tesco,,,Flex,,-0.3,
tx_0000Atr4sEWKA6jkZjIuY5,07-05-2025,15:42:39,Flex,,,Transfers,-15.6,GBP,-15.6,GBP,Early payment towards Tesco,,,Flex,,-15.6,
tx_0000Atr5LHbZlvTv7iHUxe,07-05-2025,15:47:54,Pot transfer,Holiday Pot,,Savings,20,GBP,20,GBP,,,,,,,20
tx_0000Atr5MVwnvtUcOXzX3R,07-05-2025,15:48:07,Flex,,,Transfers,-4.5,GBP,-4.5,GBP,Early payment towards Akdeniz Bakery,,,Flex,,-4.5,
tx_0000Atr5NIVBPOQhXYu3CD,07-05-2025,15:48:16,Flex,,,Transfers,-4.65,GBP,-4.65,GBP,Early payment towards Tesco,,,Flex,,-4.65,
tx_0000AtrBWShLT5vY2P4Z9O,07-05-2025,16:57:09,Card payment,Transport for London,🚆,Transport,-1.75,GBP,-1.75,GBP,"Travel charge for Wednesday, 7 May","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-1.75,
tx_0000AtsbBR5r202s4qA786,08-05-2025,09:19:24,Pot transfer,CCT Pot,,Savings,42,GBP,42,GBP,,,,,,,42
tx_0000AtsbJER9yGHAGfVia1,08-05-2025,09:20:40,Flex,,,Transfers,-13.5,GBP,-13.5,GBP,Early payment towards Akdeniz Bakery,,,Flex,,-13.5,
tx_0000AtsbLCfvUaZoPkYhAw,08-05-2025,09:21:09,Flex,,,Transfers,-11,GBP,-11,GBP,Early payment towards The Royal Bake,,,Flex,,-11,
tx_0000AtsbMCzvmJQ2fnC5K6,08-05-2025,09:21:20,Flex,,,Transfers,-11.9,GBP,-11.9,GBP,Early payment towards Tesco,,,Flex,,-11.9,
tx_0000AtsbMuVe0HZgcNKNpx,08-05-2025,09:21:28,Flex,,,Transfers,-5,GBP,-5,GBP,Early payment towards Tesco,,,Flex,,-5,
tx_0000Atsmgy4NZjlF814uKP,08-05-2025,11:28:21,Pot transfer,CCT Pot,,Savings,39,GBP,39,GBP,,,,,,,39
tx_0000AtsmiZEOtXkGMtA06j,08-05-2025,11:28:38,Flex,,,Transfers,-30,GBP,-30,GBP,Early payment towards Akdeniz Bakery,,,Flex,,-30,
tx_0000AtsmjHvUifJB10uZw9,08-05-2025,11:28:46,Flex,,,Transfers,-8.89,GBP,-8.89,GBP,Early payment towards Tesco,,,Flex,,-8.89,
tx_0000AtsqA8BjKk2Glr78qJ,08-05-2025,12:07:14,Card payment,House of MoMo,🍽,Eating out,-34.31,GBP,-34.31,GBP,,52 Boleyn Road,,SQ *HOUSE OF MOMO      London        GBR,,-34.31,
tx_0000AtsxSF35GQke7AErOD,08-05-2025,13:28:56,Pot transfer,CCT Pot,,Savings,6,GBP,6,GBP,,,,,,,6
tx_0000AtsxWS4Wmmw5yNLJwX,08-05-2025,13:29:42,Pot transfer,Holiday Pot,,Savings,30,GBP,30,GBP,,,,,,,30
tx_0000AtsznjIuAf0684wmt0,08-05-2025,13:55:14,Flex,,,Transfers,-6,GBP,-6,GBP,Early payment towards Poundland,,,Flex,,-6,
tx_0000AttP8IjKfFqie89sav,08-05-2025,18:39:05,Card payment,Human Forest,🚗,Transport,-3,GBP,-3,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-3,
tx_0000AttPIYChzK1DnHdiWR,08-05-2025,18:40:56,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AttPSCq4HISUAMngPq,08-05-2025,18:42:41,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AttQxdACYMQx0EcSPK,08-05-2025,18:59:34,Card payment,Voucher Store UK,,General,-51.31,GBP,-51.31,GBP,,,,VoucherStoreUK         Hemel Hempste GBR,,-51.31,
tx_0000AttS9PAMWMfxpPpKK1,08-05-2025,19:12:54,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AttSK8Pb9YZuMrLBEA,08-05-2025,19:14:50,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AttcMU5YWtqTxdClUH,08-05-2025,21:07:18,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AttcVEqQZkmQ498W4v,08-05-2025,21:08:53,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Atuj3gu5YLsSBOwQ1B,09-05-2025,09:57:03,Card payment,Uber,🚖,Transport,-18.76,GBP,-18.76,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,-18.76,
tx_0000Atup67JEwpKFZOvxzu,09-05-2025,11:04:44,Card payment,Uber,🚖,Transport,-21.19,GBP,-21.19,GBP,,Aldgate Tower First Floor,,UBER   *TRIP           London        GBR,,-21.19,
tx_0000Atup6IDcO3vkpuvZwH,09-05-2025,11:04:46,Card payment,Uber,🚖,Transport,18.76,GBP,18.76,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,,18.76
tx_0000AtvDTnSkmoJx4sWEqH,09-05-2025,15:37:56,Card payment,Uber,🚖,Transport,-23.93,GBP,-23.93,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,-23.93,
tx_0000AtvJmkDbfj9YJ8kgm9,09-05-2025,16:48:35,Card payment,Uber,🚖,Transport,-25.44,GBP,-25.44,GBP,,2 Leman Street,,UBER *TRIP HELP.UBER.C London        GBR,,-25.44,
tx_0000AtvJmvAowQt1V59uc7,09-05-2025,16:48:37,Card payment,Uber,🚖,Transport,23.93,GBP,23.93,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,,23.93
tx_0000AtvR2dFU3JhOUTx0Lp,09-05-2025,18:09:53,Card payment,Transport for London,🚆,Transport,-7,GBP,-7,GBP,"Travel charge for Thursday, 8 May",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7,
tx_0000AtvegsKYhG4KGM0ODR,09-05-2025,20:42:50,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Atveqaip1I8jsXpDSD,09-05-2025,20:44:35,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Atwc9PYceFFSaRXpIo,10-05-2025,07:49:05,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AtwcIpIWJdMGQKPXPt,10-05-2025,07:50:47,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtwcJU44kFAIrOy55t,10-05-2025,07:50:54,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AtwcSqnrZaPH8zwGSv,10-05-2025,07:52:36,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtxBdVzcmYuqkpREsT,10-05-2025,14:26:42,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AtxBnLlBgN7ODSgJYg,10-05-2025,14:28:28,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtxJ3qfFFTobGaq1Cr,10-05-2025,15:49:53,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AtxJDZiH7xhw3e70Cn,10-05-2025,15:51:39,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtxxENQMIckV0pkypt,10-05-2025,23:20:00,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AtxxNC3ZvsXDWDORFZ,10-05-2025,23:21:35,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
